,iteration,epoch,avg_disc_loss,avg_ae_loss,avg_recon_loss,timeT,timeV
6132,204,12,-0.2131,7592.5876,15648.8956,4.9973,0.6879
6133,204,13,-0.246,7591.6229,15647.9776,4.9904,0.6743
6134,204,14,-0.2022,7595.5486,15649.483,4.9969,0.6884
6135,204,15,-0.1887,7597.2185,15649.6929,5.0057,0.6821
6136,204,16,-0.2502,7595.266,15648.7408,4.9962,0.6882
6137,204,17,-0.1763,7594.6804,15650.5561,4.9862,0.6857
6138,204,18,-0.1837,7592.8108,15649.6645,5.0068,0.6921
6139,204,19,-0.1728,7592.9072,15648.4764,4.9814,0.6811
6140,204,20,-0.1843,7596.579,15647.6851,4.9269,0.6697
6141,204,21,-0.1894,7594.9294,15650.9446,4.8528,0.6702
6142,204,22,-0.1653,7594.0576,15650.0402,4.8763,0.6803
6143,204,23,-0.1962,7595.9547,15650.6572,4.8647,0.6751
6144,204,24,-0.2069,7593.0658,15649.3985,4.8079,0.636
6145,204,25,-0.1752,7594.3689,15649.4703,4.8235,0.7009
6146,204,26,-0.1877,7595.8573,15651.2968,5.0639,0.8379
6147,204,27,-0.2009,7593.259,15648.5945,5.1878,0.7031
6148,204,28,-0.172,7595.2626,15650.9358,5.0544,0.6967
6149,204,29,-0.1917,7591.6185,15649.1858,5.0405,0.7296
6150,205,0,-0.2403,7593.9464,15653.3967,5.0789,0.7081
6151,205,1,-0.2611,7594.7867,15653.6915,5.0568,0.7115
6152,205,2,-0.2396,7593.2203,15653.6772,5.0565,0.7003
6153,205,3,-0.2173,7593.782,15654.167,5.0637,0.7033
6154,205,4,-0.259,7593.103,15653.2427,5.0546,0.7012
6155,205,5,-0.227,7594.4051,15652.895,5.0866,0.7041
6156,205,6,-0.2302,7593.3994,15652.0247,5.0982,0.7108
6157,205,7,-0.2318,7596.1814,15650.9602,5.1083,0.7105
6158,205,8,-0.2592,7593.9069,15653.4308,5.0597,0.7003
6159,205,9,-0.235,7596.5163,15651.9503,5.0667,0.7007
6160,205,10,-0.2212,7595.9448,15652.9096,5.087,0.7111
6161,205,11,-0.2028,7595.6447,15651.9915,5.082,0.6926
6162,205,12,-0.2139,7592.6083,15651.9691,5.0852,0.7066
6163,205,13,-0.2466,7591.6509,15651.2143,5.0511,0.7061
6164,205,14,-0.2024,7595.5684,15652.6582,5.1081,0.7126
6165,205,15,-0.1894,7597.2346,15653.0621,5.0592,0.7052
6166,205,16,-0.2507,7595.2776,15652.1438,5.0909,0.698
6167,205,17,-0.1771,7594.6978,15653.8411,5.0886,0.7023
6168,205,18,-0.1844,7592.8384,15652.8579,5.056,0.708
6169,205,19,-0.1737,7592.9415,15651.6219,5.0773,0.707
6170,205,20,-0.185,7596.6135,15651.165,5.1174,0.7202
6171,205,21,-0.1894,7594.9533,15654.3815,5.0423,0.7115
6172,205,22,-0.165,7594.0789,15653.8554,5.0819,0.7249
6173,205,23,-0.1961,7595.9851,15653.9415,5.1125,0.7032
6174,205,24,-0.2072,7593.0882,15652.9281,5.0641,0.7167
6175,205,25,-0.175,7594.3843,15652.984,5.0616,0.7045
6176,205,26,-0.1878,7595.8831,15654.3865,5.0722,0.7051
6177,205,27,-0.2009,7593.2681,15652.1761,5.0989,0.7044
6178,205,28,-0.1717,7595.2903,15654.1449,5.0766,0.7065
6179,205,29,-0.1912,7591.6503,15652.7868,5.0598,0.7103
6180,206,0,-0.2447,7594.4251,15657.3657,5.1,0.7068
6181,206,1,-0.2611,7595.3752,15657.5911,5.0731,0.7043
6182,206,2,-0.244,7593.8922,15657.4027,5.0497,0.7084
6183,206,3,-0.2233,7594.507,15657.4415,5.0669,0.7107
6184,206,4,-0.2644,7593.8318,15657.2724,5.11,0.7192
6185,206,5,-0.2315,7595.1432,15656.853,5.1124,0.7216
6186,206,6,-0.2349,7594.1324,15655.9758,5.1363,0.7178
6187,206,7,-0.2357,7596.9342,15655.0286,5.1338,0.7175
6188,206,8,-0.2565,7594.6517,15657.1043,5.0957,0.7115
6189,206,9,-0.2321,7597.2828,15655.4109,5.1152,0.7111
6190,206,10,-0.2197,7596.731,15656.8203,5.1063,0.7156
6191,206,11,-0.2008,7596.4177,15656.0813,5.1075,0.7064
6192,206,12,-0.2118,7593.3898,15656.4479,5.1054,0.7114
6193,206,13,-0.2452,7592.4345,15655.7591,5.0815,0.7063
6194,206,14,-0.2008,7596.346,15656.674,5.0708,0.7174
6195,206,15,-0.1884,7598.0216,15656.7962,5.0638,0.7122
6196,206,16,-0.2494,7596.0764,15655.7481,5.1123,0.7113
6197,206,17,-0.1759,7595.4917,15657.5282,5.1171,0.715
6198,206,18,-0.183,7593.6138,15656.8695,5.1036,0.7173
6199,206,19,-0.1733,7593.7294,15655.0379,5.102,0.7045
6200,206,20,-0.1843,7597.4022,15654.9645,5.0771,0.7121
6201,206,21,-0.1897,7595.7447,15658.4287,5.1111,0.7129
6202,206,22,-0.1649,7594.8797,15657.3766,5.0868,0.7006
6203,206,23,-0.1962,7596.7619,15657.6355,5.0838,0.7137
6204,206,24,-0.2066,7593.8789,15656.7644,5.0851,0.7126
6205,206,25,-0.1743,7595.166,15656.8819,5.1167,0.716
6206,206,26,-0.1872,7596.6608,15658.461,5.0967,0.7072
6207,206,27,-0.2002,7594.0578,15656.0103,5.0036,0.6806
6208,206,28,-0.1716,7596.0802,15658.0554,4.9111,0.68
6209,206,29,-0.1919,7592.419,15656.5389,4.9077,0.6818
6210,207,0,-0.2422,7595.5355,15654.3129,4.9109,0.6847
6211,207,1,-0.2632,7596.3761,15654.4275,4.9293,0.6821
6212,207,2,-0.2418,7594.8048,15654.6304,4.9056,0.684
6213,207,3,-0.2192,7595.3749,15654.4775,4.9279,0.6845
6214,207,4,-0.2614,7594.6823,15654.2571,4.9207,0.684
6215,207,5,-0.2294,7595.9812,15654.3475,4.908,0.6771
6216,207,6,-0.233,7594.9669,15653.0644,4.9313,0.687
6217,207,7,-0.2342,7597.7628,15652.3894,4.9354,0.6723
6218,207,8,-0.2576,7595.4848,15654.1744,4.9502,0.6767
6219,207,9,-0.2333,7598.1064,15652.8209,4.9596,0.6898
6220,207,10,-0.2204,7597.5456,15653.9198,4.9411,0.6791
6221,207,11,-0.2022,7597.2293,15652.7632,4.9657,0.6793
6222,207,12,-0.2125,7594.203,15653.4002,4.943,0.6874
6223,207,13,-0.2461,7593.2328,15652.8966,4.9508,0.6902
6224,207,14,-0.2018,7597.1485,15654.0344,4.9589,0.6938
6225,207,15,-0.1891,7598.8242,15654.017,4.946,0.6863
6226,207,16,-0.2502,7596.8669,15653.0087,4.9533,0.68
6227,207,17,-0.177,7596.298,15654.8503,4.9624,0.6868
6228,207,18,-0.1842,7594.4306,15653.6768,4.9555,0.6805
6229,207,19,-0.1743,7594.5325,15652.612,4.9412,0.6783
6230,207,20,-0.1849,7598.2182,15652.0561,4.9329,0.694
6231,207,21,-0.1893,7596.5615,15655.6014,4.9493,0.6847
6232,207,22,-0.1647,7595.6842,15654.6069,4.9535,0.6831
6233,207,23,-0.196,7597.5645,15654.7219,4.9452,0.688
6234,207,24,-0.2064,7594.6887,15654.1762,4.9512,0.6843
6235,207,25,-0.1747,7595.9863,15653.9185,4.955,0.6869
6236,207,26,-0.1875,7597.4747,15655.8048,4.9374,0.6848
6237,207,27,-0.2003,7594.8777,15653.7204,4.9586,0.6822
6238,207,28,-0.1714,7596.9011,15654.9757,4.9492,0.6728
6239,207,29,-0.1924,7593.2379,15653.7832,4.9458,0.6924
6240,208,0,-0.2421,7595.559,15653.9551,4.9631,0.6887
6241,208,1,-0.2622,7596.3906,15653.5956,4.9522,0.6875
6242,208,2,-0.2412,7594.8234,15653.9655,4.9429,0.6923
6243,208,3,-0.2186,7595.3781,15653.8428,4.9455,0.68
6244,208,4,-0.2603,7594.6951,15653.824,4.953,0.6844
6245,208,5,-0.229,7595.996,15653.6007,4.9525,0.6862
6246,208,6,-0.2327,7594.9945,15652.9677,5.0242,0.7199
6247,208,7,-0.2333,7597.7816,15652.0988,5.0584,0.7091
6248,208,8,-0.2584,7595.4954,15653.8371,5.0423,0.7048
6249,208,9,-0.2336,7598.122,15652.42,5.0612,0.7097
6250,208,10,-0.2209,7597.5431,15653.4018,5.0676,0.7108
6251,208,11,-0.2029,7597.2492,15652.7847,5.0805,0.6989
6252,208,12,-0.2131,7594.2044,15653.0258,5.0536,0.7014
6253,208,13,-0.246,7593.234,15651.7946,5.0802,0.6944
6254,208,14,-0.2023,7597.146,15653.4406,5.0593,0.7011
6255,208,15,-0.1896,7598.8222,15653.413,5.1245,0.7059
6256,208,16,-0.2507,7596.8682,15652.7946,5.1008,0.7036
6257,208,17,-0.1781,7596.2994,15654.212,5.0724,0.6984
6258,208,18,-0.185,7594.4408,15653.6197,5.0796,0.6955
6259,208,19,-0.1755,7594.5418,15652.0834,5.068,0.6987
6260,208,20,-0.1856,7598.2285,15651.5886,5.0854,0.703
6261,208,21,-0.1894,7596.5621,15654.8431,5.0605,0.6964
6262,208,22,-0.1649,7595.6772,15654.2823,5.0945,0.702
6263,208,23,-0.1957,7597.565,15654.2237,5.0867,0.6948
6264,208,24,-0.2065,7594.6937,15653.484,5.1119,0.7062
6265,208,25,-0.1743,7595.9905,15653.2157,5.122,0.7
6266,208,26,-0.1877,7597.4751,15655.1363,5.0926,0.6953
6267,208,27,-0.2001,7594.8779,15652.8063,5.1006,0.6919
6268,208,28,-0.1708,7596.9094,15654.5445,5.0685,0.6952
6269,208,29,-0.191,7593.2475,15653.5018,5.0992,0.6972
6270,209,0,-0.2421,7594.6943,15656.5857,5.1083,0.7077
6271,209,1,-0.2617,7595.5236,15656.3164,5.078,0.7012
6272,209,2,-0.2415,7593.9574,15656.7115,5.0751,0.7043
6273,209,3,-0.2184,7594.5151,15656.4992,5.0998,0.7139
6274,209,4,-0.2601,7593.8433,15656.5067,5.0981,0.7002
6275,209,5,-0.2292,7595.1234,15656.6641,5.0788,0.7006
6276,209,6,-0.232,7594.1212,15655.6042,5.0954,0.7058
6277,209,7,-0.2333,7596.9248,15654.7529,5.1129,0.7053
6278,209,8,-0.2584,7594.6424,15656.3682,5.0926,0.6991
6279,209,9,-0.2345,7597.241,15655.1217,5.0843,0.6947
6280,209,10,-0.2216,7596.6615,15656.2813,5.0853,0.7
6281,209,11,-0.2034,7596.3652,15655.4494,5.0896,0.705
6282,209,12,-0.2129,7593.3212,15656.1723,5.0826,0.6973
6283,209,13,-0.2458,7592.3338,15654.2874,5.0807,0.7016
6284,209,14,-0.2024,7596.2609,15656.4735,5.0982,0.7037
6285,209,15,-0.1898,7597.9389,15656.665,5.1228,0.7131
6286,209,16,-0.251,7595.9876,15655.5866,5.1386,0.7256
6287,209,17,-0.1787,7595.4292,15657.0493,5.1481,0.7259
6288,209,18,-0.1858,7593.567,15656.2639,5.1307,0.708
6289,209,19,-0.1762,7593.6666,15654.6934,5.1324,0.7189
6290,209,20,-0.186,7597.3558,15654.6013,5.1156,0.7052
6291,209,21,-0.1888,7595.6932,15657.7105,5.102,0.6993
6292,209,22,-0.1646,7594.8095,15657.0342,5.0957,0.6995
6293,209,23,-0.1956,7596.6854,15656.7824,5.0924,0.7051
6294,209,24,-0.2062,7593.8132,15656.4025,5.1147,0.705
6295,209,25,-0.1739,7595.1261,15655.9709,5.06,0.7066
6296,209,26,-0.1873,7596.6083,15657.817,5.0876,0.7078
6297,209,27,-0.2,7593.9979,15655.5239,5.0704,0.7054
6298,209,28,-0.1707,7596.0094,15657.6386,5.0855,0.705
6299,209,29,-0.1919,7592.3429,15656.2666,5.0849,0.7101
6300,210,0,-0.2443,7594.625,15655.8962,5.0888,0.7167
6301,210,1,-0.2641,7595.5422,15655.5576,5.1038,0.7101
6302,210,2,-0.243,7594.0296,15656.0878,5.0783,0.7095
6303,210,3,-0.2196,7594.6293,15656.4817,5.0571,0.7079
6304,210,4,-0.2618,7593.9779,15655.6384,5.0749,0.7118
6305,210,5,-0.23,7595.267,15655.9237,5.0835,0.7062
6306,210,6,-0.2338,7594.2621,15655.1329,5.0902,0.7105
6307,210,7,-0.2341,7597.0698,15654.3941,5.0638,0.7
6308,210,8,-0.2599,7594.7882,15656.1246,5.002,0.6915
6309,210,9,-0.2353,7597.3781,15654.6353,4.9284,0.6824
6310,210,10,-0.2227,7596.8005,15655.5802,4.9262,0.6898
6311,210,11,-0.2044,7596.5114,15654.5568,4.9184,0.6785
6312,210,12,-0.2143,7593.4732,15655.1323,4.9232,0.6733
6313,210,13,-0.2471,7592.4931,15654.0954,4.9079,0.6758
6314,210,14,-0.2,7596.4028,15655.8823,4.907,0.6678
6315,210,15,-0.188,7598.0928,15656.3117,4.9213,0.6776
6316,210,16,-0.2492,7596.1391,15654.6257,4.9172,0.6842
6317,210,17,-0.1765,7595.5801,15656.6404,4.9139,0.6828
6318,210,18,-0.1842,7593.7274,15655.4784,4.9369,0.6849
6319,210,19,-0.1742,7593.8031,15654.6838,4.9528,0.6822
6320,210,20,-0.1851,7597.5057,15653.5117,4.939,0.6782
6321,210,21,-0.1888,7595.8456,15657.0292,4.9396,0.6795
6322,210,22,-0.1647,7594.9465,15656.0953,4.9196,0.686
6323,210,23,-0.1948,7596.827,15656.4371,4.9255,0.6815
6324,210,24,-0.2063,7593.96,15655.8225,4.9504,0.6834
6325,210,25,-0.174,7595.26,15655.3126,4.9547,0.6845
6326,210,26,-0.1872,7596.7413,15657.2961,4.9438,0.6841
6327,210,27,-0.2001,7594.1605,15655.2088,4.9529,0.6771
6328,210,28,-0.1706,7596.1845,15656.9277,4.9605,0.6852
6329,210,29,-0.1911,7592.5319,15655.6074,4.9501,0.6832
6330,211,0,-0.2424,7593.945,15654.0967,4.933,0.6878
6331,211,1,-0.2622,7594.7616,15653.9531,4.9575,0.6871
6332,211,2,-0.242,7593.1971,15654.2993,4.9497,0.6851
6333,211,3,-0.2174,7593.7566,15654.3937,4.9556,0.693
6334,211,4,-0.2601,7593.0989,15653.8629,4.9698,0.6878
6335,211,5,-0.2293,7594.3808,15653.7075,4.958,0.6925
6336,211,6,-0.2324,7593.3973,15652.7442,4.9476,0.6977
6337,211,7,-0.2336,7596.1867,15652.6088,4.9536,0.6873
6338,211,8,-0.2598,7593.9007,15653.9803,4.9676,0.6869
6339,211,9,-0.2352,7596.4702,15653.0105,4.9539,0.6824
6340,211,10,-0.2228,7595.9092,15653.7451,4.9404,0.688
6341,211,11,-0.2046,7595.6147,15653.1383,4.961,0.6914
6342,211,12,-0.2144,7592.5676,15653.4749,4.9964,0.6916
6343,211,13,-0.247,7591.584,15652.1261,4.9451,0.6828
6344,211,14,-0.2012,7595.4934,15653.784,4.9617,0.6928
6345,211,15,-0.1888,7597.1903,15654.0442,4.9349,0.6852
6346,211,16,-0.2499,7595.2334,15652.9742,5.0024,0.69
6347,211,17,-0.1778,7594.6761,15654.4696,5.0228,0.7049
6348,211,18,-0.1852,7592.8152,15653.4926,5.0757,0.6993
6349,211,19,-0.176,7592.9114,15653.1592,5.0579,0.7152
6350,211,20,-0.1865,7596.6113,15651.7901,5.0917,0.6994
6351,211,21,-0.1885,7594.9483,15655.1303,5.0478,0.7009
6352,211,22,-0.1644,7594.0649,15654.3424,5.0602,0.7059
6353,211,23,-0.1951,7595.9269,15654.6721,5.06,0.6992
6354,211,24,-0.2067,7593.0709,15654.0919,5.0478,0.7003
6355,211,25,-0.1743,7594.3738,15653.8111,5.0752,0.7041
6356,211,26,-0.1869,7595.8546,15655.4835,5.0875,0.7064
6357,211,27,-0.2002,7593.2596,15653.1843,5.0714,0.7019
6358,211,28,-0.1707,7595.283,15655.292,5.0954,0.7018
6359,211,29,-0.191,7591.6358,15653.741,5.0818,0.7156
6360,212,0,-0.2424,7593.1511,15652.4877,5.0803,0.7202
6361,212,1,-0.2621,7593.9616,15652.2967,5.0835,0.7133
6362,212,2,-0.242,7592.4012,15652.3735,5.0798,0.7143
6363,212,3,-0.2173,7592.9591,15652.3542,5.0804,0.7066
6364,212,4,-0.26,7592.2913,15652.5679,5.0654,0.7
6365,212,5,-0.2289,7593.5831,15652.4572,5.0646,0.7085
6366,212,6,-0.2326,7592.5973,15651.4947,5.0656,0.7096
6367,212,7,-0.2338,7595.3818,15650.9462,5.1143,0.7044
6368,212,8,-0.26,7593.0983,15652.1576,5.0682,0.7078
6369,212,9,-0.2355,7595.6898,15650.9696,5.0849,0.6925
6370,212,10,-0.2228,7595.1037,15652.1484,5.0716,0.6972
6371,212,11,-0.2048,7594.8148,15651.9825,5.0395,0.7026
6372,212,12,-0.2147,7591.7666,15652.6594,5.0391,0.7067
6373,212,13,-0.2474,7590.7896,15650.4126,5.0559,0.6959
6374,212,14,-0.2015,7594.6868,15652.0868,5.0866,0.7062
6375,212,15,-0.1894,7596.3762,15652.2799,5.0859,0.6982
6376,212,16,-0.2505,7594.4369,15651.6355,5.0847,0.7021
6377,212,17,-0.1787,7593.8699,15652.8842,5.0705,0.6884
6378,212,18,-0.1856,7592.021,15652.3118,5.0519,0.7015
6379,212,19,-0.1765,7592.1059,15651.8195,5.0582,0.7013
6380,212,20,-0.1872,7595.8142,15650.123,5.0549,0.6958
6381,212,21,-0.1881,7594.1474,15653.3286,5.0725,0.6972
6382,212,22,-0.1642,7593.2616,15652.8368,5.0834,0.717
6383,212,23,-0.1948,7595.1307,15652.7638,5.077,0.7021
6384,212,24,-0.2063,7592.273,15652.1501,5.0766,0.6933
6385,212,25,-0.1739,7593.5783,15651.8438,5.0758,0.7229
6386,212,26,-0.1866,7595.063,15654.0125,5.0898,0.6985
6387,212,27,-0.2007,7592.4699,15651.5916,5.1036,0.7089
6388,212,28,-0.1709,7594.4976,15653.454,5.0796,0.698
6389,212,29,-0.19,7590.8315,15652.064,5.11,0.7134
6390,213,0,-0.2425,7592.426,15649.8917,5.0939,0.7011
6391,213,1,-0.2618,7593.2362,15649.8978,5.0937,0.7056
6392,213,2,-0.2418,7591.6789,15650.0041,5.0882,0.7104
6393,213,3,-0.2171,7592.239,15649.9817,5.0758,0.7013
6394,213,4,-0.2593,7591.5836,15649.5268,5.0885,0.7118
6395,213,5,-0.2287,7592.8658,15649.763,5.0619,0.7013
6396,213,6,-0.2323,7591.8859,15649.0819,5.0751,0.7018
6397,213,7,-0.2335,7594.665,15648.2368,5.0742,0.6973
6398,213,8,-0.2602,7592.3927,15649.8984,5.0749,0.712
6399,213,9,-0.2358,7594.976,15648.4232,5.1117,0.7015
6400,213,10,-0.223,7594.3869,15649.5879,5.096,0.707
6401,213,11,-0.2052,7594.09,15649.69,5.0868,0.7024
6402,213,12,-0.2149,7591.0338,15650.191,5.0828,0.7086
6403,213,13,-0.2473,7590.0614,15648.1381,5.0519,0.7151
6404,213,14,-0.2021,7593.957,15650.0097,5.0839,0.705
6405,213,15,-0.1899,7595.6495,15650.1072,5.0755,0.7058
6406,213,16,-0.251,7593.7121,15648.9904,5.0758,0.7018
6407,213,17,-0.1793,7593.1554,15650.8552,5.0679,0.6938
6408,213,18,-0.1866,7591.2992,15650.3053,5.0418,0.6933
6409,213,19,-0.1774,7591.3772,15649.2875,5.0092,0.6779
6410,213,20,-0.1879,7595.0927,15647.4023,4.9841,0.69
6411,213,21,-0.1876,7593.4354,15650.8964,4.9716,0.6843
6412,213,22,-0.1639,7592.5442,15650.1109,4.9546,0.6782
6413,213,23,-0.1946,7594.4172,15650.2186,4.9276,0.6685
6414,213,24,-0.2064,7591.5606,15649.937,4.9199,0.6867
6415,213,25,-0.1741,7592.8656,15649.1322,4.9303,0.6769
6416,213,26,-0.1862,7594.353,15651.7286,4.9256,0.6696
6417,213,27,-0.1999,7591.7537,15649.4975,4.9431,0.6733
6418,213,28,-0.1703,7593.7891,15651.2287,4.9236,0.6856
6419,213,29,-0.1905,7590.1283,15649.5136,4.9369,0.6748
6420,214,0,-0.2426,7591.2894,15647.1627,4.9617,0.6897
6421,214,1,-0.2619,7592.0948,15646.6185,4.954,0.6978
6422,214,2,-0.2419,7590.5475,15647.1413,4.9553,0.679
6423,214,3,-0.2175,7591.1078,15647.4003,4.9609,0.6826
6424,214,4,-0.2588,7590.4585,15646.7245,4.9497,0.69
6425,214,5,-0.229,7591.7344,15646.8146,4.9506,0.6892
6426,214,6,-0.2318,7590.7529,15646.1182,4.9482,0.6892
6427,214,7,-0.2332,7593.5285,15644.9522,4.9597,0.6842
6428,214,8,-0.2599,7591.2594,15647.1232,4.9477,0.6767
6429,214,9,-0.2366,7593.8502,15645.2694,4.972,0.6865
6430,214,10,-0.2234,7593.2585,15646.3992,4.9677,0.6854
6431,214,11,-0.2053,7592.9696,15646.278,4.962,0.6844
6432,214,12,-0.2154,7589.8967,15647.2456,4.9573,0.6934
6433,214,13,-0.2475,7588.9062,15644.93,4.9654,0.6742
6434,214,14,-0.2025,7592.8126,15647.3707,4.9537,0.6839
6435,214,15,-0.1899,7594.509,15647.0225,4.9616,0.6963
6436,214,16,-0.2517,7592.5834,15645.7252,4.9492,0.6762
6437,214,17,-0.1799,7592.0146,15647.7147,4.9479,0.6782
6438,214,18,-0.1867,7590.1647,15646.9999,4.9624,0.684
6439,214,19,-0.1779,7590.2587,15646.385,4.9624,0.6777
6440,214,20,-0.1886,7593.9606,15644.4215,4.9609,0.7014
6441,214,21,-0.1875,7592.3018,15648.1174,4.9469,0.6801
6442,214,22,-0.1639,7591.4083,15647.0595,4.9492,0.6719
6443,214,23,-0.1943,7593.2843,15647.4687,4.9467,0.6841
6444,214,24,-0.2056,7590.4364,15646.5793,4.922,0.6823
6445,214,25,-0.1732,7591.7274,15646.1887,4.9576,0.7072
6446,214,26,-0.1867,7593.2147,15648.2838,4.9894,0.6985
6447,214,27,-0.2,7590.621,15646.275,5.0035,0.6843
6448,214,28,-0.1701,7592.6426,15647.6643,4.9822,0.6927
6449,214,29,-0.1907,7588.9959,15646.4463,4.9937,0.7024
6450,215,0,-0.2432,7590.5474,15643.696,4.9895,0.6779
6451,215,1,-0.2619,7591.3499,15643.0553,4.9844,0.6863
6452,215,2,-0.2418,7589.7928,15643.3788,4.9669,0.6902
6453,215,3,-0.2166,7590.3499,15643.4911,4.9684,0.6824
6454,215,4,-0.2581,7589.7108,15643.0536,4.9206,0.6921
6455,215,5,-0.2289,7590.9838,15642.6614,4.8874,0.6663
6456,215,6,-0.232,7590.0145,15642.5351,4.8784,0.6714
6457,215,7,-0.2331,7592.78,15641.2928,4.8726,0.668
6458,215,8,-0.2597,7590.5176,15643.2584,4.8163,0.6442
6459,215,9,-0.2365,7593.1068,15641.7887,4.7808,0.6344
6460,215,10,-0.224,7592.5157,15642.9371,4.9102,0.6922
6461,215,11,-0.2056,7592.2161,15642.5707,5.3907,0.7259
6462,215,12,-0.2157,7589.1478,15643.7617,5.0678,0.7043
6463,215,13,-0.2481,7588.1493,15641.2021,5.0474,0.7077
6464,215,14,-0.2024,7592.0603,15643.7091,5.0538,0.7031
6465,215,15,-0.1904,7593.7469,15643.7122,5.0508,0.7012
6466,215,16,-0.2519,7591.8306,15642.352,5.079,0.7091
6467,215,17,-0.1802,7591.2528,15644.21,5.0533,0.7011
6468,215,18,-0.1874,7589.4064,15643.6516,5.0396,0.703
6469,215,19,-0.1788,7589.4908,15642.9226,5.0935,0.7077
6470,215,20,-0.189,7593.1967,15640.7637,5.0934,0.709
6471,215,21,-0.1871,7591.5495,15644.1736,5.0833,0.7031
6472,215,22,-0.1638,7590.6543,15643.5273,5.0881,0.7153
6473,215,23,-0.1938,7592.5286,15643.9999,5.0702,0.7124
6474,215,24,-0.2059,7589.6786,15643.3175,5.067,0.7064
6475,215,25,-0.1738,7590.9789,15642.8149,5.0566,0.7091
6476,215,26,-0.1872,7592.4749,15645.1234,5.0994,0.7184
6477,215,27,-0.2001,7589.8945,15642.8016,5.0808,0.7063
6478,215,28,-0.1697,7591.9067,15644.1181,5.0631,0.7002
6479,215,29,-0.1906,7588.2502,15642.8988,5.0532,0.7072
6480,216,0,-0.2436,7590.1137,15639.1283,5.0438,0.7049
6481,216,1,-0.2619,7590.9258,15638.2318,5.0985,0.7074
6482,216,2,-0.2415,7589.3649,15638.3788,5.0928,0.7156
6483,216,3,-0.2168,7589.9218,15638.6616,5.0696,0.7123
6484,216,4,-0.258,7589.2884,15637.9983,5.0745,0.7118
6485,216,5,-0.2292,7590.5587,15638.2485,5.0735,0.6954
6486,216,6,-0.2321,7589.5912,15637.8123,5.0586,0.7094
6487,216,7,-0.2332,7592.3551,15636.5697,5.1134,0.7077
6488,216,8,-0.2601,7590.0856,15638.4349,5.1091,0.7023
6489,216,9,-0.2369,7592.6653,15636.9841,5.0521,0.7041
6490,216,10,-0.2245,7592.0751,15638.2786,5.0513,0.7021
6491,216,11,-0.2059,7591.7924,15637.606,5.0639,0.7036
6492,216,12,-0.2163,7588.716,15638.6533,5.0623,0.6985
6493,216,13,-0.2482,7587.7199,15636.1337,5.028,0.714
6494,216,14,-0.203,7591.6273,15638.8906,5.0557,0.7092
6495,216,15,-0.1909,7593.3214,15638.8453,5.1041,0.6982
6496,216,16,-0.252,7591.3968,15637.8484,5.0688,0.6959
6497,216,17,-0.1807,7590.8249,15639.1614,5.0647,0.7154
6498,216,18,-0.1878,7588.9827,15638.7401,5.0854,0.7204
6499,216,19,-0.1792,7589.0774,15638.1959,5.1085,0.7086
6500,216,20,-0.1899,7592.7813,15636.0893,5.1376,0.7103
6501,216,21,-0.1868,7591.1285,15639.6566,5.1217,0.7041
6502,216,22,-0.1633,7590.2343,15638.6404,5.125,0.7113
6503,216,23,-0.1938,7592.1179,15639.3133,5.1096,0.7134
6504,216,24,-0.205,7589.2648,15638.9584,5.1127,0.7149
6505,216,25,-0.1732,7590.5655,15637.8391,5.101,0.7007
6506,216,26,-0.1869,7592.0573,15640.521,5.0852,0.7206
6507,216,27,-0.2001,7589.4704,15638.4629,5.0579,0.72
6508,216,28,-0.1708,7591.486,15639.5009,5.0533,0.7029
6509,216,29,-0.1906,7587.8379,15638.1136,5.0615,0.7032
6510,217,0,-0.2439,7588.9071,15641.4771,5.0737,0.711
6511,217,1,-0.2614,7589.716,15641.0831,5.1084,0.7049
6512,217,2,-0.2417,7588.1562,15641.1708,5.1085,0.7068
6513,217,3,-0.2165,7588.7079,15641.2677,5.1117,0.7077
6514,217,4,-0.2579,7588.0847,15640.658,5.0889,0.7044
6515,217,5,-0.2293,7589.3599,15640.5937,5.0682,0.7032
6516,217,6,-0.2317,7588.3766,15640.2314,5.0703,0.6957
6517,217,7,-0.2334,7591.1462,15639.4519,5.0669,0.7081
6518,217,8,-0.2597,7588.8954,15640.9164,5.0587,0.7102
6519,217,9,-0.2366,7591.462,15639.4374,5.0753,0.7119
6520,217,10,-0.2251,7590.8669,15640.6475,5.1021,0.7056
6521,217,11,-0.2063,7590.5853,15640.515,5.0791,0.6915
6522,217,12,-0.2162,7587.5025,15641.7925,4.9934,0.6781
6523,217,13,-0.2482,7586.5234,15639.074,4.9109,0.673
6524,217,14,-0.2032,7590.4192,15641.7456,4.9421,0.697
6525,217,15,-0.191,7592.1201,15641.7348,4.917,0.6774
6526,217,16,-0.2523,7590.1859,15640.4623,4.9406,0.6726
6527,217,17,-0.1812,7589.6167,15641.8669,4.9406,0.6786
6528,217,18,-0.1884,7587.7628,15641.2497,4.9304,0.684
6529,217,19,-0.1801,7587.8691,15641.0317,4.9227,0.6756
6530,217,20,-0.1906,7591.5667,15638.6589,4.9379,0.6795
6531,217,21,-0.1869,7589.9259,15642.3171,4.9344,0.685
6532,217,22,-0.1633,7589.0282,15640.8718,4.9343,0.6824
6533,217,23,-0.194,7590.9077,15641.7005,4.9378,0.6799
6534,217,24,-0.2052,7588.0517,15641.7955,4.9513,0.6843
6535,217,25,-0.1732,7589.3551,15640.5579,4.9535,0.671
